,step,total_stopped
370,2155.0,105
371,2160.0,109
372,2165.0,133
373,2170.0,141
374,2175.0,144
375,2180.0,115
376,2185.0,109
377,2190.0,87
378,2195.0,92
379,2200.0,115
380,2205.0,99
381,2210.0,87
382,2215.0,94
383,2220.0,92
384,2225.0,99
385,2230.0,98
386,2235.0,69
387,2240.0,71
388,2245.0,108
389,2250.0,125
390,2255.0,125
391,2260.0,118
392,2265.0,119
393,2270.0,91
394,2275.0,107
395,2280.0,117
396,2285.0,101
397,2290.0,86
398,2295.0,93
399,2300.0,96
400,2305.0,119
401,2310.0,127
402,2315.0,130
403,2320.0,107
404,2325.0,113
405,2330.0,104
406,2335.0,112
407,2340.0,113
408,2345.0,110
409,2350.0,110
410,2355.0,129
411,2360.0,116
412,2365.0,114
413,2370.0,112
414,2375.0,115
415,2380.0,115
416,2385.0,132
417,2390.0,151
418,2395.0,156
419,2400.0,119
420,2405.0,115
421,2410.0,110
422,2415.0,113
423,2420.0,104
424,2425.0,112
425,2430.0,114
426,2435.0,110
427,2440.0,109
428,2445.0,92
429,2450.0,95
430,2455.0,100
431,2460.0,109
432,2465.0,114
433,2470.0,110
434,2475.0,111
435,2480.0,98
436,2485.0,94
437,2490.0,88
438,2495.0,97
439,2500.0,100
440,2505.0,95
441,2510.0,84
442,2515.0,66
443,2520.0,74
444,2525.0,106
445,2530.0,120
446,2535.0,115
447,2540.0,118
448,2545.0,128
449,2550.0,108
450,2555.0,103
451,2560.0,87
452,2565.0,59
453,2570.0,80
454,2575.0,112
455,2580.0,118
456,2585.0,126
457,2590.0,112
458,2595.0,98
459,2600.0,92
460,2605.0,107
461,2610.0,90
462,2615.0,90
463,2620.0,112
464,2625.0,125
465,2630.0,117
466,2635.0,113
467,2640.0,96
468,2645.0,103
469,2650.0,106
470,2655.0,120
471,2660.0,88
472,2665.0,94
473,2670.0,86
474,2675.0,75
475,2680.0,87
476,2685.0,91
477,2690.0,103
478,2695.0,111
479,2700.0,99
480,2705.0,113
481,2710.0,119
482,2715.0,121
483,2720.0,92
484,2725.0,85
485,2730.0,90
486,2735.0,120
487,2740.0,130
488,2745.0,128
489,2750.0,92
490,2755.0,72
491,2760.0,64
492,2765.0,86
493,2770.0,114
494,2775.0,137
495,2780.0,130
496,2785.0,88
497,2790.0,51
498,2795.0,50
499,2800.0,61
500,2805.0,123
501,2810.0,152
502,2815.0,164
503,2820.0,154
504,2825.0,136
505,2830.0,124
506,2835.0,127
507,2840.0,109
508,2845.0,121
509,2850.0,126
510,2855.0,123
511,2860.0,132
512,2865.0,140
513,2870.0,139
514,2875.0,124
515,2880.0,100
516,2885.0,72
517,2890.0,76
518,2895.0,111
519,2900.0,119
520,2905.0,123
521,2910.0,112
522,2915.0,91
523,2920.0,83
524,2925.0,97
525,2930.0,82
526,2935.0,78
527,2940.0,72
528,2945.0,87
529,2950.0,105
530,2955.0,100
531,2960.0,74
532,2965.0,88
533,2970.0,80
534,2975.0,86
535,2980.0,106
536,2985.0,134
537,2990.0,132
538,2995.0,104
539,3000.0,85
540,3005.0,78
541,3010.0,79
542,3015.0,92
543,3020.0,110
544,3025.0,110
545,3030.0,90
546,3035.0,87
547,3040.0,94
548,3045.0,106
549,3050.0,102
550,3055.0,90
551,3060.0,83
552,3065.0,105
553,3070.0,115
554,3075.0,116
555,3080.0,101
556,3085.0,107
557,3090.0,108
558,3095.0,115
559,3100.0,130
560,3105.0,118
561,3110.0,107
562,3115.0,98
563,3120.0,82
564,3125.0,83
565,3130.0,88
566,3135.0,102
567,3140.0,125
568,3145.0,119
569,3150.0,101
570,3155.0,118
571,3160.0,92
572,3165.0,67
573,3170.0,74
574,3175.0,76
575,3180.0,109
576,3185.0,127
577,3190.0,126
578,3195.0,92
579,3200.0,59
580,3205.0,75
581,3210.0,75
582,3215.0,84
583,3220.0,76
584,3225.0,90
585,3230.0,100
586,3235.0,119
587,3240.0,137
588,3245.0,157
589,3250.0,147
590,3255.0,131
591,3260.0,89
592,3265.0,85
593,3270.0,92
594,3275.0,95
595,3280.0,101
596,3285.0,107
597,3290.0,101
598,3295.0,119
599,3300.0,109
600,3305.0,142
601,3310.0,129
602,3315.0,115
603,3320.0,107
604,3325.0,98
605,3330.0,73
606,3335.0,89
607,3340.0,120
608,3345.0,145
609,3350.0,138
610,3355.0,139
611,3360.0,132
612,3365.0,129
613,3370.0,121
614,3375.0,120
615,3380.0,104
616,3385.0,104
617,3390.0,108
618,3395.0,117
619,3400.0,123
620,3405.0,125
621,3410.0,136
622,3415.0,149
623,3420.0,132
624,3425.0,110
625,3430.0,95
626,3435.0,98
627,3440.0,104
628,3445.0,115
629,3450.0,118
630,3455.0,111
631,3460.0,108
632,3465.0,109
633,3470.0,85
634,3475.0,88
635,3480.0,99
636,3485.0,94
637,3490.0,91
638,3495.0,103
639,3500.0,87
640,3505.0,103
641,3510.0,112
642,3515.0,99
643,3520.0,113
644,3525.0,99
645,3530.0,73
646,3535.0,98
647,3540.0,104
648,3545.0,112
649,3550.0,103
650,3555.0,101
651,3560.0,102
652,3565.0,111
653,3570.0,114
654,3575.0,123
655,3580.0,95
656,3585.0,95
657,3590.0,102
658,3595.0,92
659,3600.0,89
660,3605.0,97
661,3610.0,87
662,3615.0,88
663,3620.0,81
664,3625.0,107
665,3630.0,95
666,3635.0,94
667,3640.0,90
668,3645.0,91
669,3650.0,103
670,3655.0,130
671,3660.0,130
672,3665.0,132
673,3670.0,114
674,3675.0,111
675,3680.0,108
676,3685.0,100
677,3690.0,114
678,3695.0,128
679,3700.0,131
680,3705.0,107
681,3710.0,102
682,3715.0,94
683,3720.0,77
684,3725.0,73
685,3730.0,102
686,3735.0,122
687,3740.0,124
688,3745.0,134
689,3750.0,116
690,3755.0,110
691,3760.0,100
692,3765.0,95
693,3770.0,103
694,3775.0,115
695,3780.0,112
696,3785.0,115
697,3790.0,94
698,3795.0,84
699,3800.0,106
700,3805.0,137
701,3810.0,116
702,3815.0,82
703,3820.0,58
704,3825.0,92
705,3830.0,96
706,3835.0,134
707,3840.0,124
708,3845.0,96
709,3850.0,84
710,3855.0,87
711,3860.0,86
712,3865.0,104
713,3870.0,117
714,3875.0,114
715,3880.0,109
716,3885.0,105
717,3890.0,77
718,3895.0,90
719,3900.0,104
720,3905.0,106
721,3910.0,101
722,3915.0,105
723,3920.0,86
724,3925.0,102
725,3930.0,100
726,3935.0,91
727,3940.0,113
728,3945.0,131
729,3950.0,111
730,3955.0,132
731,3960.0,118
732,3965.0,103
733,3970.0,99
734,3975.0,135
735,3980.0,153
736,3985.0,157
737,3990.0,121
738,3995.0,105
739,4000.0,79
740,4005.0,98
741,4010.0,131
742,4015.0,146
743,4020.0,123
744,4025.0,128
745,4030.0,136
746,4035.0,149
747,4040.0,148
748,4045.0,152
749,4050.0,135
750,4055.0,109
751,4060.0,99
752,4065.0,88
753,4070.0,94
754,4075.0,113
755,4080.0,117
756,4085.0,121
757,4090.0,113
758,4095.0,111
759,4100.0,104
760,4105.0,96
761,4110.0,93
762,4115.0,114
763,4120.0,123
764,4125.0,131
765,4130.0,129
766,4135.0,153
767,4140.0,136
768,4145.0,120
769,4150.0,134
770,4155.0,135
771,4160.0,136
772,4165.0,158
773,4170.0,139
774,4175.0,143
775,4180.0,115
776,4185.0,102
777,4190.0,105
778,4195.0,124
779,4200.0,124
780,4205.0,122
781,4210.0,119
782,4215.0,89
783,4220.0,88
784,4225.0,125
785,4230.0,114
786,4235.0,120
787,4240.0,128
788,4245.0,94
789,4250.0,91
790,4255.0,115
791,4260.0,83
792,4265.0,104
793,4270.0,123
794,4275.0,130
795,4280.0,126
796,4285.0,128
797,4290.0,97
798,4295.0,102
799,4300.0,106
800,4305.0,110
801,4310.0,101
802,4315.0,95
803,4320.0,96
804,4325.0,115
805,4330.0,117
806,4335.0,113
807,4340.0,122
808,4345.0,121
809,4350.0,104
810,4355.0,111
811,4360.0,126
812,4365.0,128
813,4370.0,111
814,4375.0,116
815,4380.0,96
816,4385.0,97
817,4390.0,112
818,4395.0,152
819,4400.0,153
820,4405.0,147
821,4410.0,104
822,4415.0,76
823,4420.0,91
824,4425.0,125
825,4430.0,154
826,4435.0,153
827,4440.0,132
828,4445.0,100
829,4450.0,93
830,4455.0,96
831,4460.0,99
832,4465.0,114
833,4470.0,118
834,4475.0,128
835,4480.0,104
836,4485.0,98
837,4490.0,97
838,4495.0,109
839,4500.0,108
840,4505.0,119
841,4510.0,123
842,4515.0,109
843,4520.0,89
844,4525.0,102
845,4530.0,120
846,4535.0,111
847,4540.0,99
848,4545.0,109
849,4550.0,112
850,4555.0,113
851,4560.0,109
852,4565.0,121
853,4570.0,115
854,4575.0,131
855,4580.0,116
856,4585.0,79
857,4590.0,72
858,4595.0,81
859,4600.0,81
860,4605.0,119
861,4610.0,134
862,4615.0,114
863,4620.0,107
864,4625.0,106
865,4630.0,90
866,4635.0,80
867,4640.0,99
868,4645.0,103
869,4650.0,123
870,4655.0,131
871,4660.0,108
872,4665.0,97
873,4670.0,82
874,4675.0,95
875,4680.0,102
876,4685.0,98
877,4690.0,101
878,4695.0,88
879,4700.0,85
880,4705.0,99
881,4710.0,103
882,4715.0,125
883,4720.0,124
884,4725.0,114
885,4730.0,103
886,4735.0,128
887,4740.0,100
888,4745.0,122
889,4750.0,101
890,4755.0,91
891,4760.0,84
892,4765.0,102
893,4770.0,123
894,4775.0,140
895,4780.0,134
896,4785.0,125
897,4790.0,117
898,4795.0,111
899,4800.0,90
900,4805.0,111
901,4810.0,129
902,4815.0,131
903,4820.0,125
904,4825.0,115
905,4830.0,92
906,4835.0,95
907,4840.0,110
908,4845.0,133
909,4850.0,128
910,4855.0,115
911,4860.0,110
912,4865.0,122
913,4870.0,125
914,4875.0,132
915,4880.0,105
916,4885.0,111
917,4890.0,122
918,4895.0,151
919,4900.0,135
920,4905.0,117
921,4910.0,110
922,4915.0,107
923,4920.0,97
924,4925.0,110
925,4930.0,142
926,4935.0,154
927,4940.0,148
928,4945.0,136
929,4950.0,113
930,4955.0,85
931,4960.0,73
932,4965.0,105
933,4970.0,121
934,4975.0,134
935,4980.0,122
936,4985.0,84
937,4990.0,74
938,4995.0,92
939,5000.0,106
940,5005.0,111
941,5010.0,110
942,5015.0,121
943,5020.0,87
944,5025.0,81
945,5030.0,73
946,5035.0,89
947,5040.0,92
948,5045.0,92
949,5050.0,66
950,5055.0,86
951,5060.0,105
952,5065.0,114
953,5070.0,104
954,5075.0,89
955,5080.0,67
956,5085.0,76
957,5090.0,61
958,5095.0,88
959,5100.0,110
960,5105.0,116
961,5110.0,95
962,5115.0,80
963,5120.0,61
964,5125.0,90
965,5130.0,110
966,5135.0,115
967,5140.0,110
968,5145.0,82
969,5150.0,55
970,5155.0,78
971,5160.0,92
972,5165.0,88
973,5170.0,78
974,5175.0,92
975,5180.0,88
976,5185.0,108
977,5190.0,119
978,5195.0,102
979,5200.0,77
980,5205.0,63
981,5210.0,73
982,5215.0,93
983,5220.0,99
984,5225.0,92
985,5230.0,77
986,5235.0,72
987,5240.0,78
988,5245.0,98
989,5250.0,73
990,5255.0,63
991,5260.0,58
992,5265.0,70
993,5270.0,69
994,5275.0,99
995,5280.0,82
996,5285.0,67
997,5290.0,75
998,5295.0,79
999,5300.0,103
1000,5305.0,120
1001,5310.0,120
1002,5315.0,115
1003,5320.0,96
1004,5325.0,89
1005,5330.0,80
1006,5335.0,96
1007,5340.0,96
1008,5345.0,104
1009,5350.0,116
1010,5355.0,111
1011,5360.0,90
1012,5365.0,80
1013,5370.0,87
1014,5375.0,109
1015,5380.0,126
1016,5385.0,120
1017,5390.0,87
1018,5395.0,83
1019,5400.0,84
1020,5405.0,101
1021,5410.0,120
1022,5415.0,124
1023,5420.0,84
1024,5425.0,96
1025,5430.0,96
1026,5435.0,105
1027,5440.0,101
1028,5445.0,92
1029,5450.0,82
1030,5455.0,90
1031,5460.0,73
1032,5465.0,97
1033,5470.0,97
1034,5475.0,106
1035,5480.0,83
1036,5485.0,88
1037,5490.0,73
1038,5495.0,66
1039,5500.0,74
1040,5505.0,92
1041,5510.0,94
1042,5515.0,108
1043,5520.0,114
1044,5525.0,107
1045,5530.0,108
1046,5535.0,127
1047,5540.0,102
1048,5545.0,83
1049,5550.0,76
1050,5555.0,83
1051,5560.0,102
1052,5565.0,109
1053,5570.0,110
1054,5575.0,98
1055,5580.0,92
1056,5585.0,97
1057,5590.0,103
1058,5595.0,119
1059,5600.0,116
1060,5605.0,115
1061,5610.0,131
1062,5615.0,114
1063,5620.0,90
1064,5625.0,113
1065,5630.0,107
1066,5635.0,100
1067,5640.0,95
1068,5645.0,97
1069,5650.0,99
1070,5655.0,113
1071,5660.0,103
1072,5665.0,105
1073,5670.0,86
1074,5675.0,80
1075,5680.0,77
1076,5685.0,101
1077,5690.0,121
1078,5695.0,102
1079,5700.0,96
1080,5705.0,77
1081,5710.0,85
1082,5715.0,118
1083,5720.0,123
1084,5725.0,129
1085,5730.0,108
1086,5735.0,94
1087,5740.0,84
1088,5745.0,95
1089,5750.0,128
1090,5755.0,136
1091,5760.0,109
1092,5765.0,94
1093,5770.0,81
1094,5775.0,92
1095,5780.0,90
1096,5785.0,96
1097,5790.0,115
1098,5795.0,102
1099,5800.0,91
1100,5805.0,102
1101,5810.0,93
1102,5815.0,96
1103,5820.0,97
1104,5825.0,105
1105,5830.0,106
1106,5835.0,131
1107,5840.0,118
1108,5845.0,115
1109,5850.0,115
1110,5855.0,103
1111,5860.0,91
1112,5865.0,105
1113,5870.0,112
1114,5875.0,133
1115,5880.0,119
1116,5885.0,104
1117,5890.0,85
1118,5895.0,81
1119,5900.0,85
1120,5905.0,126
1121,5910.0,133
1122,5915.0,105
1123,5920.0,75
1124,5925.0,107
1125,5930.0,112
1126,5935.0,106
1127,5940.0,108
1128,5945.0,109
1129,5950.0,84
1130,5955.0,93
1131,5960.0,96
1132,5965.0,108
1133,5970.0,88
1134,5975.0,86
1135,5980.0,104
1136,5985.0,119
1137,5990.0,113
1138,5995.0,130
1139,6000.0,120
1140,6005.0,90
1141,6010.0,94
1142,6015.0,112
1143,6020.0,136
1144,6025.0,139
1145,6030.0,112
1146,6035.0,91
1147,6040.0,71
1148,6045.0,75
1149,6050.0,86
1150,6055.0,97
1151,6060.0,89
1152,6065.0,71
1153,6070.0,83
1154,6075.0,107
1155,6080.0,100
1156,6085.0,116
1157,6090.0,112
1158,6095.0,103
1159,6100.0,106
1160,6105.0,120
1161,6110.0,128
1162,6115.0,141
1163,6120.0,122
1164,6125.0,111
1165,6130.0,102
1166,6135.0,92
1167,6140.0,83
1168,6145.0,88
1169,6150.0,95
1170,6155.0,108
1171,6160.0,104
1172,6165.0,105
1173,6170.0,88
1174,6175.0,92
1175,6180.0,103
1176,6185.0,118
1177,6190.0,112
1178,6195.0,116
1179,6200.0,102
1180,6205.0,89
1181,6210.0,60
1182,6215.0,60
1183,6220.0,73
1184,6225.0,107
1185,6230.0,131
1186,6235.0,141
1187,6240.0,114
1188,6245.0,94
1189,6250.0,92
1190,6255.0,103
1191,6260.0,127
1192,6265.0,141
1193,6270.0,135
1194,6275.0,111
1195,6280.0,81
1196,6285.0,84
1197,6290.0,118
1198,6295.0,133
1199,6300.0,94
1200,6305.0,64
1201,6310.0,83
1202,6315.0,94
1203,6320.0,108
1204,6325.0,101
1205,6330.0,87
1206,6335.0,109
1207,6340.0,99
1208,6345.0,75
1209,6350.0,48
1210,6355.0,64
1211,6360.0,63
1212,6365.0,90
1213,6370.0,117
1214,6375.0,126
1215,6380.0,98
1216,6385.0,77
1217,6390.0,65
1218,6395.0,82
1219,6400.0,87
1220,6405.0,96
1221,6410.0,107
1222,6415.0,114
1223,6420.0,98
1224,6425.0,92
1225,6430.0,78
1226,6435.0,79
1227,6440.0,87
1228,6445.0,80
1229,6450.0,70
1230,6455.0,78
1231,6460.0,83
1232,6465.0,85
1233,6470.0,73
1234,6475.0,89
1235,6480.0,92
1236,6485.0,91
1237,6490.0,88
1238,6495.0,100
1239,6500.0,102
1240,6505.0,90
1241,6510.0,85
1242,6515.0,82
1243,6520.0,78
1244,6525.0,58
1245,6530.0,45
1246,6535.0,79
1247,6540.0,106
1248,6545.0,128
1249,6550.0,114
1250,6555.0,89
1251,6560.0,82
1252,6565.0,64
1253,6570.0,76
1254,6575.0,99
1255,6580.0,104
1256,6585.0,114
1257,6590.0,98
1258,6595.0,72
1259,6600.0,76
1260,6605.0,100
1261,6610.0,98
1262,6615.0,86
1263,6620.0,83
1264,6625.0,83
1265,6630.0,70
1266,6635.0,93
1267,6640.0,106
1268,6645.0,105
1269,6650.0,86
1270,6655.0,71
1271,6660.0,78
1272,6665.0,88
1273,6670.0,103
1274,6675.0,107
1275,6680.0,114
1276,6685.0,114
1277,6690.0,88
1278,6695.0,88
1279,6700.0,95
1280,6705.0,112
1281,6710.0,113
1282,6715.0,109
1283,6720.0,64
1284,6725.0,74
1285,6730.0,95
1286,6735.0,119
1287,6740.0,123
1288,6745.0,122
1289,6750.0,99
1290,6755.0,80
1291,6760.0,70
1292,6765.0,90
1293,6770.0,101
1294,6775.0,111
1295,6780.0,105
1296,6785.0,121
1297,6790.0,98
1298,6795.0,75
1299,6800.0,94
1300,6805.0,94
1301,6810.0,57
1302,6815.0,48
1303,6820.0,85
1304,6825.0,127
1305,6830.0,117
1306,6835.0,87
1307,6840.0,67
1308,6845.0,81
1309,6850.0,97
1310,6855.0,117
1311,6860.0,130
1312,6865.0,125
1313,6870.0,76
1314,6875.0,65
1315,6880.0,70
1316,6885.0,92
1317,6890.0,108
1318,6895.0,115
1319,6900.0,85
1320,6905.0,89
1321,6910.0,89
1322,6915.0,100
1323,6920.0,100
1324,6925.0,105
1325,6930.0,91
1326,6935.0,87
1327,6940.0,89
1328,6945.0,94
1329,6950.0,90
1330,6955.0,87
1331,6960.0,69
1332,6965.0,87
1333,6970.0,93
1334,6975.0,94
1335,6980.0,92
1336,6985.0,89
1337,6990.0,77
1338,6995.0,80
1339,7000.0,69
1340,7005.0,77
1341,7010.0,85
1342,7015.0,88
1343,7020.0,52
1344,7025.0,73
1345,7030.0,71
1346,7035.0,67
1347,7040.0,67
1348,7045.0,97
1349,7050.0,93
1350,7055.0,78
1351,7060.0,89
1352,7065.0,83
1353,7070.0,75
1354,7075.0,98
1355,7080.0,112
1356,7085.0,117
1357,7090.0,86
1358,7095.0,62
1359,7100.0,54
1360,7105.0,75
1361,7110.0,79
1362,7115.0,86
1363,7120.0,84
1364,7125.0,89
1365,7130.0,68
1366,7135.0,60
1367,7140.0,61
1368,7145.0,79
1369,7150.0,84
1370,7155.0,62
1371,7160.0,69
1372,7165.0,104
1373,7170.0,95
1374,7175.0,91
1375,7180.0,71
1376,7185.0,65
1377,7190.0,66
1378,7195.0,95
1379,7200.0,90
1380,7205.0,86
1381,7210.0,91
1382,7215.0,80
1383,7220.0,70
1384,7225.0,92
1385,7230.0,107
1386,7235.0,106
1387,7240.0,114
1388,7245.0,112
1389,7250.0,71
1390,7255.0,89
1391,7260.0,92
1392,7265.0,75
1393,7270.0,80
1394,7275.0,98
1395,7280.0,86
1396,7285.0,107
1397,7290.0,114
1398,7295.0,105
1399,7300.0,99
1400,7305.0,102
1401,7310.0,93
1402,7315.0,92
1403,7320.0,83
1404,7325.0,93
1405,7330.0,92
1406,7335.0,99
1407,7340.0,92
1408,7345.0,101
1409,7350.0,77
1410,7355.0,85
1411,7360.0,104
1412,7365.0,108
1413,7370.0,113
1414,7375.0,133
1415,7380.0,98
1416,7385.0,72
1417,7390.0,77
1418,7395.0,81
1419,7400.0,91
1420,7405.0,110
1421,7410.0,107
1422,7415.0,99
1423,7420.0,93
1424,7425.0,101
1425,7430.0,97
1426,7435.0,99
1427,7440.0,118
1428,7445.0,108
1429,7450.0,88
1430,7455.0,97
1431,7460.0,107
1432,7465.0,121
1433,7470.0,128
1434,7475.0,134
1435,7480.0,107
1436,7485.0,92
1437,7490.0,91
1438,7495.0,107
1439,7500.0,98
1440,7505.0,119
1441,7510.0,99
1442,7515.0,86
1443,7520.0,84
1444,7525.0,98
1445,7530.0,99
1446,7535.0,101
1447,7540.0,98
1448,7545.0,97
1449,7550.0,86
1450,7555.0,87
1451,7560.0,88
1452,7565.0,77
1453,7570.0,63
1454,7575.0,101
1455,7580.0,111
1456,7585.0,121
1457,7590.0,106
1458,7595.0,99
1459,7600.0,101
1460,7605.0,112
1461,7610.0,121
1462,7615.0,86
1463,7620.0,52
1464,7625.0,56
1465,7630.0,68
1466,7635.0,77
1467,7640.0,91
1468,7645.0,94
1469,7650.0,88
1470,7655.0,86
1471,7660.0,73
1472,7665.0,70
1473,7670.0,77
1474,7675.0,105
1475,7680.0,108
1476,7685.0,101
1477,7690.0,87
1478,7695.0,85
1479,7700.0,86
1480,7705.0,96
1481,7710.0,95
1482,7715.0,107
1483,7720.0,125
1484,7725.0,101
1485,7730.0,66
1486,7735.0,77
1487,7740.0,77
1488,7745.0,87
1489,7750.0,85
1490,7755.0,119
1491,7760.0,137
1492,7765.0,134
1493,7770.0,91
1494,7775.0,72
1495,7780.0,73
1496,7785.0,88
1497,7790.0,92
1498,7795.0,102
1499,7800.0,105
1500,7805.0,85
1501,7810.0,70
1502,7815.0,72
1503,7820.0,70
1504,7825.0,84
1505,7830.0,98
1506,7835.0,109
1507,7840.0,89
1508,7845.0,77
1509,7850.0,94
1510,7855.0,96
