,step,total_stopped
374,2175.0,72
375,2180.0,80
376,2185.0,97
377,2190.0,86
378,2195.0,83
379,2200.0,90
380,2205.0,90
381,2210.0,78
382,2215.0,86
383,2220.0,88
384,2225.0,96
385,2230.0,99
386,2235.0,83
387,2240.0,74
388,2245.0,81
389,2250.0,95
390,2255.0,95
391,2260.0,102
392,2265.0,79
393,2270.0,72
394,2275.0,69
395,2280.0,65
396,2285.0,99
397,2290.0,113
398,2295.0,81
399,2300.0,74
400,2305.0,103
401,2310.0,92
402,2315.0,83
403,2320.0,101
404,2325.0,95
405,2330.0,77
406,2335.0,90
407,2340.0,86
408,2345.0,90
409,2350.0,99
410,2355.0,89
411,2360.0,68
412,2365.0,66
413,2370.0,87
414,2375.0,81
415,2380.0,98
416,2385.0,83
417,2390.0,72
418,2395.0,91
419,2400.0,94
420,2405.0,87
421,2410.0,71
422,2415.0,73
423,2420.0,83
424,2425.0,74
425,2430.0,70
426,2435.0,95
427,2440.0,84
428,2445.0,79
429,2450.0,94
430,2455.0,95
431,2460.0,90
432,2465.0,93
433,2470.0,90
434,2475.0,75
435,2480.0,59
436,2485.0,80
437,2490.0,84
438,2495.0,100
439,2500.0,114
440,2505.0,89
441,2510.0,68
442,2515.0,73
443,2520.0,74
444,2525.0,75
445,2530.0,101
446,2535.0,96
447,2540.0,78
448,2545.0,71
449,2550.0,51
450,2555.0,65
451,2560.0,88
452,2565.0,82
453,2570.0,87
454,2575.0,95
455,2580.0,85
456,2585.0,70
457,2590.0,76
458,2595.0,64
459,2600.0,76
460,2605.0,79
461,2610.0,72
462,2615.0,75
463,2620.0,93
464,2625.0,72
465,2630.0,65
466,2635.0,78
467,2640.0,75
468,2645.0,84
469,2650.0,84
470,2655.0,72
471,2660.0,71
472,2665.0,71
473,2670.0,88
474,2675.0,96
475,2680.0,92
476,2685.0,73
477,2690.0,49
478,2695.0,70
479,2700.0,76
480,2705.0,92
481,2710.0,100
482,2715.0,93
483,2720.0,71
484,2725.0,72
485,2730.0,79
486,2735.0,85
487,2740.0,80
488,2745.0,59
489,2750.0,69
490,2755.0,104
491,2760.0,77
492,2765.0,82
493,2770.0,100
494,2775.0,91
495,2780.0,94
496,2785.0,98
497,2790.0,79
498,2795.0,78
499,2800.0,86
500,2805.0,58
501,2810.0,71
502,2815.0,92
503,2820.0,86
504,2825.0,87
505,2830.0,91
506,2835.0,78
507,2840.0,68
508,2845.0,76
509,2850.0,72
510,2855.0,93
511,2860.0,99
512,2865.0,94
513,2870.0,102
514,2875.0,89
515,2880.0,84
516,2885.0,80
517,2890.0,84
518,2895.0,64
519,2900.0,70
520,2905.0,93
521,2910.0,83
522,2915.0,88
523,2920.0,101
524,2925.0,92
525,2930.0,101
526,2935.0,99
527,2940.0,75
528,2945.0,75
529,2950.0,88
530,2955.0,84
531,2960.0,75
532,2965.0,70
533,2970.0,86
534,2975.0,87
535,2980.0,54
536,2985.0,56
537,2990.0,68
538,2995.0,71
539,3000.0,68
540,3005.0,81
541,3010.0,84
542,3015.0,72
543,3020.0,61
544,3025.0,66
545,3030.0,56
546,3035.0,72
547,3040.0,107
548,3045.0,91
549,3050.0,81
550,3055.0,72
551,3060.0,70
552,3065.0,86
553,3070.0,78
554,3075.0,62
555,3080.0,63
556,3085.0,92
557,3090.0,81
558,3095.0,74
559,3100.0,100
560,3105.0,102
561,3110.0,93
562,3115.0,87
563,3120.0,76
564,3125.0,66
565,3130.0,82
566,3135.0,87
567,3140.0,99
568,3145.0,94
569,3150.0,66
570,3155.0,91
571,3160.0,99
572,3165.0,88
573,3170.0,70
574,3175.0,68
575,3180.0,69
576,3185.0,89
577,3190.0,74
578,3195.0,74
579,3200.0,109
580,3205.0,112
581,3210.0,85
582,3215.0,76
583,3220.0,85
584,3225.0,62
585,3230.0,86
586,3235.0,108
587,3240.0,91
588,3245.0,104
589,3250.0,102
590,3255.0,75
591,3260.0,58
592,3265.0,76
593,3270.0,76
594,3275.0,80
595,3280.0,94
596,3285.0,74
597,3290.0,63
598,3295.0,78
599,3300.0,79
600,3305.0,84
601,3310.0,71
602,3315.0,67
603,3320.0,62
604,3325.0,78
605,3330.0,85
606,3335.0,108
607,3340.0,80
608,3345.0,58
609,3350.0,73
610,3355.0,81
611,3360.0,82
612,3365.0,79
613,3370.0,65
614,3375.0,60
615,3380.0,83
616,3385.0,86
617,3390.0,63
618,3395.0,74
619,3400.0,91
620,3405.0,86
621,3410.0,81
622,3415.0,75
623,3420.0,60
624,3425.0,69
625,3430.0,70
626,3435.0,63
627,3440.0,71
628,3445.0,82
629,3450.0,59
630,3455.0,57
631,3460.0,77
632,3465.0,68
633,3470.0,53
634,3475.0,59
635,3480.0,66
636,3485.0,47
637,3490.0,55
638,3495.0,69
639,3500.0,61
640,3505.0,68
641,3510.0,60
642,3515.0,63
643,3520.0,70
644,3525.0,75
645,3530.0,79
646,3535.0,69
647,3540.0,66
648,3545.0,70
649,3550.0,85
650,3555.0,61
651,3560.0,46
652,3565.0,63
653,3570.0,76
654,3575.0,82
655,3580.0,65
656,3585.0,65
657,3590.0,84
658,3595.0,78
659,3600.0,75
660,3605.0,62
661,3610.0,82
662,3615.0,87
663,3620.0,79
664,3625.0,71
665,3630.0,62
666,3635.0,71
667,3640.0,74
668,3645.0,87
669,3650.0,63
670,3655.0,56
671,3660.0,69
672,3665.0,72
673,3670.0,97
674,3675.0,94
675,3680.0,83
676,3685.0,88
677,3690.0,71
678,3695.0,79
679,3700.0,85
680,3705.0,64
681,3710.0,60
682,3715.0,88
683,3720.0,90
684,3725.0,92
685,3730.0,91
686,3735.0,52
687,3740.0,50
688,3745.0,79
689,3750.0,79
690,3755.0,69
691,3760.0,96
692,3765.0,69
693,3770.0,52
694,3775.0,72
695,3780.0,75
696,3785.0,68
697,3790.0,75
698,3795.0,62
699,3800.0,63
700,3805.0,70
701,3810.0,62
702,3815.0,50
703,3820.0,68
704,3825.0,58
705,3830.0,49
706,3835.0,88
707,3840.0,90
708,3845.0,70
709,3850.0,62
710,3855.0,54
711,3860.0,78
712,3865.0,94
713,3870.0,73
714,3875.0,74
715,3880.0,66
716,3885.0,60
717,3890.0,61
718,3895.0,81
719,3900.0,77
720,3905.0,59
721,3910.0,63
722,3915.0,65
723,3920.0,56
724,3925.0,60
725,3930.0,61
726,3935.0,54
727,3940.0,78
728,3945.0,85
729,3950.0,65
730,3955.0,81
731,3960.0,66
732,3965.0,62
733,3970.0,78
734,3975.0,72
735,3980.0,58
736,3985.0,69
737,3990.0,45
738,3995.0,63
739,4000.0,79
740,4005.0,77
741,4010.0,76
742,4015.0,61
743,4020.0,52
744,4025.0,56
745,4030.0,84
746,4035.0,74
747,4040.0,55
748,4045.0,80
749,4050.0,76
750,4055.0,74
751,4060.0,89
752,4065.0,70
753,4070.0,74
754,4075.0,78
755,4080.0,68
756,4085.0,58
757,4090.0,66
758,4095.0,57
759,4100.0,48
760,4105.0,73
761,4110.0,69
762,4115.0,79
763,4120.0,72
764,4125.0,59
765,4130.0,45
766,4135.0,52
767,4140.0,67
768,4145.0,86
769,4150.0,88
770,4155.0,62
771,4160.0,59
772,4165.0,80
773,4170.0,70
774,4175.0,64
775,4180.0,64
776,4185.0,66
777,4190.0,86
778,4195.0,90
779,4200.0,76
780,4205.0,59
781,4210.0,70
782,4215.0,82
783,4220.0,75
784,4225.0,84
785,4230.0,90
786,4235.0,87
787,4240.0,95
788,4245.0,55
789,4250.0,72
790,4255.0,91
791,4260.0,86
792,4265.0,92
793,4270.0,87
794,4275.0,53
795,4280.0,47
796,4285.0,78
797,4290.0,80
798,4295.0,71
799,4300.0,82
800,4305.0,48
801,4310.0,54
802,4315.0,78
803,4320.0,61
804,4325.0,77
805,4330.0,97
806,4335.0,62
807,4340.0,62
808,4345.0,86
809,4350.0,75
810,4355.0,61
811,4360.0,85
812,4365.0,59
813,4370.0,70
814,4375.0,88
815,4380.0,64
816,4385.0,79
817,4390.0,88
818,4395.0,80
819,4400.0,74
820,4405.0,73
821,4410.0,56
822,4415.0,66
823,4420.0,87
824,4425.0,80
825,4430.0,66
826,4435.0,57
827,4440.0,58
828,4445.0,61
829,4450.0,99
830,4455.0,78
831,4460.0,81
832,4465.0,62
833,4470.0,53
834,4475.0,63
835,4480.0,80
836,4485.0,89
837,4490.0,81
838,4495.0,53
839,4500.0,55
840,4505.0,66
841,4510.0,86
842,4515.0,73
843,4520.0,69
844,4525.0,74
845,4530.0,71
846,4535.0,91
847,4540.0,95
848,4545.0,77
849,4550.0,82
850,4555.0,78
851,4560.0,62
852,4565.0,64
853,4570.0,73
854,4575.0,75
855,4580.0,87
856,4585.0,80
857,4590.0,60
858,4595.0,46
859,4600.0,59
860,4605.0,65
861,4610.0,84
862,4615.0,88
863,4620.0,71
864,4625.0,76
865,4630.0,94
866,4635.0,65
867,4640.0,58
868,4645.0,74
869,4650.0,68
870,4655.0,78
871,4660.0,93
872,4665.0,83
873,4670.0,72
874,4675.0,93
875,4680.0,77
876,4685.0,67
877,4690.0,81
878,4695.0,86
879,4700.0,62
880,4705.0,72
881,4710.0,81
882,4715.0,71
883,4720.0,77
884,4725.0,82
885,4730.0,79
886,4735.0,87
887,4740.0,58
888,4745.0,57
889,4750.0,64
890,4755.0,65
891,4760.0,79
892,4765.0,80
893,4770.0,64
894,4775.0,63
895,4780.0,67
896,4785.0,64
897,4790.0,61
898,4795.0,69
899,4800.0,68
900,4805.0,58
901,4810.0,70
902,4815.0,70
903,4820.0,66
904,4825.0,69
905,4830.0,59
906,4835.0,74
907,4840.0,71
908,4845.0,40
909,4850.0,62
910,4855.0,79
911,4860.0,63
912,4865.0,60
913,4870.0,58
914,4875.0,42
915,4880.0,48
916,4885.0,65
917,4890.0,63
918,4895.0,55
919,4900.0,69
920,4905.0,76
921,4910.0,76
922,4915.0,82
923,4920.0,57
924,4925.0,47
925,4930.0,68
926,4935.0,56
927,4940.0,67
928,4945.0,88
929,4950.0,69
930,4955.0,63
931,4960.0,80
932,4965.0,66
933,4970.0,84
934,4975.0,90
935,4980.0,75
936,4985.0,48
937,4990.0,60
938,4995.0,58
939,5000.0,70
940,5005.0,87
941,5010.0,83
942,5015.0,65
943,5020.0,84
944,5025.0,78
945,5030.0,56
946,5035.0,65
947,5040.0,78
948,5045.0,80
949,5050.0,82
950,5055.0,58
951,5060.0,57
952,5065.0,73
953,5070.0,75
954,5075.0,83
955,5080.0,80
956,5085.0,66
957,5090.0,60
958,5095.0,89
959,5100.0,74
960,5105.0,53
961,5110.0,76
962,5115.0,64
963,5120.0,49
964,5125.0,65
965,5130.0,62
966,5135.0,71
967,5140.0,85
968,5145.0,69
969,5150.0,51
970,5155.0,69
971,5160.0,65
972,5165.0,59
973,5170.0,74
974,5175.0,61
975,5180.0,54
976,5185.0,75
977,5190.0,74
978,5195.0,63
979,5200.0,59
980,5205.0,61
981,5210.0,62
982,5215.0,56
983,5220.0,69
984,5225.0,64
985,5230.0,68
986,5235.0,71
987,5240.0,67
988,5245.0,80
989,5250.0,56
990,5255.0,53
991,5260.0,64
992,5265.0,59
993,5270.0,76
994,5275.0,91
995,5280.0,77
996,5285.0,61
997,5290.0,61
998,5295.0,62
999,5300.0,80
1000,5305.0,72
1001,5310.0,51
1002,5315.0,66
1003,5320.0,58
1004,5325.0,56
1005,5330.0,65
1006,5335.0,66
1007,5340.0,50
1008,5345.0,53
1009,5350.0,55
1010,5355.0,56
1011,5360.0,56
1012,5365.0,51
1013,5370.0,52
1014,5375.0,56
1015,5380.0,64
1016,5385.0,50
1017,5390.0,53
1018,5395.0,71
1019,5400.0,48
1020,5405.0,56
1021,5410.0,78
1022,5415.0,71
1023,5420.0,65
1024,5425.0,58
1025,5430.0,50
1026,5435.0,68
1027,5440.0,79
1028,5445.0,54
1029,5450.0,44
1030,5455.0,72
1031,5460.0,68
1032,5465.0,58
1033,5470.0,64
1034,5475.0,68
1035,5480.0,68
1036,5485.0,87
1037,5490.0,57
1038,5495.0,52
1039,5500.0,62
1040,5505.0,54
1041,5510.0,65
1042,5515.0,76
1043,5520.0,49
1044,5525.0,55
1045,5530.0,70
1046,5535.0,51
1047,5540.0,54
1048,5545.0,68
1049,5550.0,70
1050,5555.0,63
1051,5560.0,61
1052,5565.0,43
1053,5570.0,58
1054,5575.0,72
1055,5580.0,63
1056,5585.0,56
1057,5590.0,69
1058,5595.0,78
1059,5600.0,82
1060,5605.0,85
1061,5610.0,72
1062,5615.0,48
1063,5620.0,52
1064,5625.0,53
1065,5630.0,53
1066,5635.0,62
1067,5640.0,68
1068,5645.0,61
1069,5650.0,70
1070,5655.0,62
1071,5660.0,66
1072,5665.0,77
1073,5670.0,57
1074,5675.0,64
1075,5680.0,72
1076,5685.0,44
1077,5690.0,50
1078,5695.0,60
1079,5700.0,52
1080,5705.0,51
1081,5710.0,59
1082,5715.0,66
1083,5720.0,59
1084,5725.0,51
1085,5730.0,59
1086,5735.0,68
1087,5740.0,86
1088,5745.0,62
1089,5750.0,50
1090,5755.0,62
1091,5760.0,42
1092,5765.0,47
1093,5770.0,59
1094,5775.0,54
1095,5780.0,62
1096,5785.0,67
1097,5790.0,66
1098,5795.0,57
1099,5800.0,59
1100,5805.0,37
1101,5810.0,37
1102,5815.0,58
1103,5820.0,62
1104,5825.0,57
1105,5830.0,62
1106,5835.0,48
1107,5840.0,50
1108,5845.0,74
1109,5850.0,53
1110,5855.0,49
1111,5860.0,70
1112,5865.0,58
1113,5870.0,57
1114,5875.0,59
1115,5880.0,67
1116,5885.0,65
1117,5890.0,87
1118,5895.0,75
1119,5900.0,53
1120,5905.0,62
1121,5910.0,68
1122,5915.0,64
1123,5920.0,74
1124,5925.0,53
1125,5930.0,45
1126,5935.0,66
1127,5940.0,64
1128,5945.0,80
1129,5950.0,91
1130,5955.0,61
1131,5960.0,59
1132,5965.0,50
1133,5970.0,44
1134,5975.0,57
1135,5980.0,89
1136,5985.0,75
1137,5990.0,61
1138,5995.0,67
1139,6000.0,56
1140,6005.0,64
1141,6010.0,80
1142,6015.0,63
1143,6020.0,73
1144,6025.0,82
1145,6030.0,67
1146,6035.0,60
1147,6040.0,71
1148,6045.0,46
1149,6050.0,53
1150,6055.0,84
1151,6060.0,88
1152,6065.0,80
1153,6070.0,84
1154,6075.0,63
1155,6080.0,63
1156,6085.0,81
1157,6090.0,75
1158,6095.0,74
1159,6100.0,63
1160,6105.0,59
1161,6110.0,61
1162,6115.0,83
1163,6120.0,86
1164,6125.0,83
1165,6130.0,86
1166,6135.0,65
1167,6140.0,58
1168,6145.0,72
1169,6150.0,67
1170,6155.0,82
1171,6160.0,79
1172,6165.0,62
1173,6170.0,66
1174,6175.0,84
1175,6180.0,77
1176,6185.0,76
1177,6190.0,85
1178,6195.0,83
1179,6200.0,81
1180,6205.0,70
1181,6210.0,61
1182,6215.0,70
1183,6220.0,73
1184,6225.0,66
1185,6230.0,74
1186,6235.0,80
1187,6240.0,64
1188,6245.0,60
1189,6250.0,73
1190,6255.0,69
1191,6260.0,71
1192,6265.0,71
1193,6270.0,45
1194,6275.0,60
1195,6280.0,70
1196,6285.0,74
1197,6290.0,76
1198,6295.0,81
1199,6300.0,64
1200,6305.0,72
1201,6310.0,75
1202,6315.0,70
1203,6320.0,69
1204,6325.0,66
1205,6330.0,76
1206,6335.0,66
1207,6340.0,64
1208,6345.0,51
1209,6350.0,67
1210,6355.0,70
1211,6360.0,50
1212,6365.0,65
1213,6370.0,76
1214,6375.0,72
1215,6380.0,78
1216,6385.0,72
1217,6390.0,73
1218,6395.0,79
1219,6400.0,86
1220,6405.0,85
1221,6410.0,69
1222,6415.0,50
1223,6420.0,50
1224,6425.0,61
1225,6430.0,71
1226,6435.0,65
1227,6440.0,79
1228,6445.0,65
1229,6450.0,50
1230,6455.0,58
1231,6460.0,71
1232,6465.0,62
1233,6470.0,52
1234,6475.0,59
1235,6480.0,58
1236,6485.0,63
1237,6490.0,66
1238,6495.0,55
1239,6500.0,69
1240,6505.0,79
1241,6510.0,60
1242,6515.0,62
1243,6520.0,50
1244,6525.0,72
1245,6530.0,73
1246,6535.0,75
1247,6540.0,74
1248,6545.0,58
1249,6550.0,76
1250,6555.0,69
1251,6560.0,54
1252,6565.0,72
1253,6570.0,57
1254,6575.0,73
1255,6580.0,82
1256,6585.0,54
1257,6590.0,60
1258,6595.0,72
1259,6600.0,57
1260,6605.0,72
1261,6610.0,76
1262,6615.0,73
1263,6620.0,66
1264,6625.0,78
1265,6630.0,64
1266,6635.0,71
1267,6640.0,84
1268,6645.0,77
1269,6650.0,77
1270,6655.0,70
1271,6660.0,76
1272,6665.0,78
1273,6670.0,84
1274,6675.0,75
1275,6680.0,86
1276,6685.0,103
1277,6690.0,86
1278,6695.0,64
1279,6700.0,58
1280,6705.0,69
1281,6710.0,61
1282,6715.0,88
1283,6720.0,93
1284,6725.0,70
1285,6730.0,70
1286,6735.0,83
1287,6740.0,61
1288,6745.0,45
1289,6750.0,77
1290,6755.0,77
1291,6760.0,80
1292,6765.0,75
1293,6770.0,68
1294,6775.0,77
1295,6780.0,82
1296,6785.0,75
1297,6790.0,68
1298,6795.0,56
1299,6800.0,60
1300,6805.0,78
1301,6810.0,73
1302,6815.0,61
1303,6820.0,64
1304,6825.0,52
1305,6830.0,50
1306,6835.0,73
1307,6840.0,62
1308,6845.0,61
1309,6850.0,64
1310,6855.0,54
1311,6860.0,52
1312,6865.0,68
1313,6870.0,63
1314,6875.0,59
1315,6880.0,79
1316,6885.0,47
1317,6890.0,45
1318,6895.0,77
1319,6900.0,79
1320,6905.0,77
1321,6910.0,71
1322,6915.0,73
1323,6920.0,56
1324,6925.0,63
1325,6930.0,56
1326,6935.0,69
1327,6940.0,90
1328,6945.0,85
1329,6950.0,74
1330,6955.0,59
1331,6960.0,23
1332,6965.0,50
1333,6970.0,82
1334,6975.0,72
1335,6980.0,72
1336,6985.0,66
1337,6990.0,37
1338,6995.0,50
1339,7000.0,80
1340,7005.0,71
1341,7010.0,76
1342,7015.0,74
1343,7020.0,60
1344,7025.0,55
1345,7030.0,66
1346,7035.0,55
1347,7040.0,71
1348,7045.0,94
1349,7050.0,80
1350,7055.0,80
1351,7060.0,79
1352,7065.0,61
1353,7070.0,59
1354,7075.0,65
1355,7080.0,54
1356,7085.0,60
1357,7090.0,68
1358,7095.0,55
1359,7100.0,58
1360,7105.0,85
1361,7110.0,90
1362,7115.0,75
1363,7120.0,75
1364,7125.0,68
1365,7130.0,63
1366,7135.0,78
1367,7140.0,73
1368,7145.0,77
1369,7150.0,68
1370,7155.0,56
1371,7160.0,64
1372,7165.0,75
1373,7170.0,59
1374,7175.0,52
1375,7180.0,67
1376,7185.0,64
1377,7190.0,63
1378,7195.0,76
1379,7200.0,53
1380,7205.0,49
1381,7210.0,67
1382,7215.0,57
1383,7220.0,61
1384,7225.0,88
1385,7230.0,69
1386,7235.0,67
1387,7240.0,66
1388,7245.0,65
1389,7250.0,46
1390,7255.0,56
1391,7260.0,62
1392,7265.0,61
1393,7270.0,63
1394,7275.0,68
1395,7280.0,75
1396,7285.0,59
1397,7290.0,46
1398,7295.0,53
1399,7300.0,63
1400,7305.0,76
1401,7310.0,74
1402,7315.0,81
1403,7320.0,62
1404,7325.0,54
1405,7330.0,60
1406,7335.0,60
1407,7340.0,59
1408,7345.0,61
1409,7350.0,56
1410,7355.0,43
1411,7360.0,59
1412,7365.0,64
1413,7370.0,55
1414,7375.0,57
1415,7380.0,59
1416,7385.0,68
1417,7390.0,75
1418,7395.0,53
1419,7400.0,48
1420,7405.0,74
1421,7410.0,67
1422,7415.0,72
1423,7420.0,77
1424,7425.0,51
1425,7430.0,43
1426,7435.0,65
1427,7440.0,70
1428,7445.0,66
1429,7450.0,53
1430,7455.0,56
1431,7460.0,53
1432,7465.0,74
1433,7470.0,67
1434,7475.0,69
1435,7480.0,57
1436,7485.0,62
1437,7490.0,56
1438,7495.0,61
1439,7500.0,53
1440,7505.0,64
1441,7510.0,66
1442,7515.0,46
1443,7520.0,69
1444,7525.0,78
1445,7530.0,51
1446,7535.0,72
1447,7540.0,81
1448,7545.0,59
1449,7550.0,66
1450,7555.0,80
1451,7560.0,57
1452,7565.0,62
1453,7570.0,63
1454,7575.0,60
1455,7580.0,51
1456,7585.0,70
1457,7590.0,61
1458,7595.0,66
1459,7600.0,72
1460,7605.0,67
1461,7610.0,67
1462,7615.0,79
1463,7620.0,80
1464,7625.0,74
1465,7630.0,56
1466,7635.0,43
1467,7640.0,43
1468,7645.0,64
1469,7650.0,83
1470,7655.0,83
1471,7660.0,72
1472,7665.0,50
1473,7670.0,41
1474,7675.0,58
1475,7680.0,68
1476,7685.0,71
1477,7690.0,89
1478,7695.0,77
1479,7700.0,59
1480,7705.0,77
1481,7710.0,80
1482,7715.0,68
1483,7720.0,85
1484,7725.0,86
1485,7730.0,60
1486,7735.0,62
1487,7740.0,71
1488,7745.0,61
1489,7750.0,74
1490,7755.0,63
1491,7760.0,54
1492,7765.0,71
1493,7770.0,70
1494,7775.0,66
1495,7780.0,77
1496,7785.0,71
1497,7790.0,56
1498,7795.0,65
1499,7800.0,64
1500,7805.0,56
1501,7810.0,91
1502,7815.0,74
1503,7820.0,46
1504,7825.0,55
1505,7830.0,55
1506,7835.0,68
1507,7840.0,83
1508,7845.0,76
1509,7850.0,79
1510,7855.0,73
1511,7860.0,54
